claim_id,claim_text,category,initial_risk,video_id,channel_id,channel_name,video_title,timestamp_sec,extraction_version,final_verdict,confidence,suspicion_score,suspicion_note,human_reviewed,reviewer_note,archived_at,archive_reason,source_url,reasoning,source_directness,evidence_stance,source_tier,calibration_flags,priority_score
396,Kırmızı biber tüketimi kanda homosistein seviyesini kontrol altında tutar,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,526,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
397,Kabaktaki C vitamini ve karotenoid antioksidanlar kronik böbrek hastalığındaki hücresel iltihaplanmayı hafifletir,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,384,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
398,"Hiperkalemi haftalarca belirti vermeden ilerleyip kritik seviyede kas güçsüzlüğü, kalp ritim bozukluğu ve ani kalp durmasına yol açabilir",mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,148,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
399,Fosfor birikimi zamanla kan damarlarını ve kemikleri tahrip eder,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,164,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
400,Sağlıklı bir böbrek dakikada 120 ml kan temizleme kapasitesine sahiptir,diğer,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,18,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
401,Doğru hazırlanan lahana düşük fosfor ve orta düzey potasyum içeriğiyle hasarlı böbrekler tarafından iyi tolere edilir,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,592,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
402,Lahananın çözünmez lifi bağırsağı temizleyerek böbreğe giden toksin yükünü azaltır,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,602,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
403,Lahanadaki glukozinolatlardan dönüşen sülforafan hücresel düzeyde iltihabı kurutucu etkiye sahiptir,mekanizma,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,629,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
404,Lahanayı bol suda haşlayıp suyunu dökerek tüketmek içerdiği potasyumun büyük kısmının atılmasını sağlar,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,639,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
405,Salatalık %95'inden fazlası su içeriğiyle hasarlı böbrek için sıvı kısıtlaması olan hastalara kademeli ve güvenli hidrasyon sağlar,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,673,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
406,Salatalık ödem atılmasına yardımcı doğal antienflamatuar bileşikler ve damar sağlığını destekleyen silisyum içerir,mekanizma,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,710,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
407,Çiğ ıspanak yüksek potasyum ve oksalat içeriği nedeniyle zayıflamış böbrekler için tüketilmesi en kötü gıdalardan biridir,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,786,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
408,100 gram çiğ ıspanak yaklaşık 550 miligram potasyum içerir,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,807,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
409,Çiğ ıspanaktaki oksalatlar sindirim sisteminde kalsiyumla birleşerek böbrek dokusunu tahriş eden kalsiyum oksalat kristalleri oluşturur,mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,819,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
410,Ispanağı 5-7 dakika bol suda kaynatıp suyunu dökmek oksalatların %60-70'ini ve potasyumun büyük kısmını yok eder,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,845,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
411,Orta boy bir domates ortalama 350-400 miligram potasyum içerir ve günlük potasyum sınırının aşılmasına neden olabilir,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,877,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
412,Bir yemek kaşığı konsantre domates salçası 3-4 taze domatesin potasyumunu tek seferde vücuda yükler,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,913,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
413,Taze domatesi pişirmek ve kabuğunu soymak içerdiği oksalat yükünü azaltır,diğer,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,940,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
414,Pazı ıspanak gibi devasa oranlarda potasyum ve oksalat içerir ve böbrek hastalarında potasyumun ani yükselmesine neden olur,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,962,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
415,"Pancar yüksek potasyum, doğal şeker ve çok yüksek oranda nitrat içerdiğinden böbrek hastaları için tehlikelidir",önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1006,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
416,Böbrek yetmezliğinde nitrat metabolizması bozulur ve atılamayan nitratlar kan basıncı ile oksijen dengesiyle tehlikeli şekilde etkileşime girer,mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1024,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
417,Pancar suyu liflerden arındırıldığı için saniyeler içinde kana devasa bir potasyum ve nitrat yükü bindirir,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1037,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
418,Pancar suyu sağlıklı bireylerde spor performansını artırır ve hipertansiyon hastalarında kan basıncını düşürür,tedavi,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1047,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
419,Pancarın yüksek doğal şeker içeriği diyabet hastaları için onu daha sorunlu hale getirir,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1071,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
420,Böbrek yetmezliğinde pancarın nitrat ve potasyum içeriği böbrekler için ciddi tehdit oluşturur,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1058,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
421,"Diyabet, böbrek hastalığına yol açan en yaygın nedenlerin başında gelir",mekanizma,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1079,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
422,Çift kaynatma tekniği (potasyum liksiviyasyonu) sebzelerdeki potasyum oranını %40-70 azaltır,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1101,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
423,"Isı, sebzelerdeki oksalatların yapısını bozarak tehlikeyi azaltır",mekanizma,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1140,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
424,Sebze haşlama suyunu içmek veya yemeklere katmak böbrek hastaları için zehir yoğunlaşması riski taşır,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1147,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
425,Çift kaynatılmış patatesin potasyum profili buharda pişmiş patatese göre daha güvenlidir,diğer,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1163,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
426,Sebzeleri doğrayıp saatlerce veya gece boyunca soğuk suda bekletmek ve suyu değiştirmek potasyum ve oksalat miktarını azaltır,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1183,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
427,"Sebze suyu (havuç, ıspanak, pancar) içmek böbrek hastaları için en tehlikeli hatalardan biridir çünkü lifler çıkarılıp potasyum konsantre kalır",önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1264,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
428,"Domates, ıspanak, pancar ve salatalık içeren karışık salata tek öğünde günlük potasyum ve oksalat limitlerini aşmaya neden olur",önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1298,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
429,Pancar gibi sebzeler tansiyon ilaçlarının etkisini beklenmedik şekilde artırabilir,mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1327,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
430,Lahana ve marulda bulunan yüksek K vitamini kan sulandırıcı antikoagülan ilaçlarla doğrudan etkileşime girer,mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1334,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
431,Tek bir bulyon tableti 600-1000 mg arasında sodyum içerir,doz,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1378,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
432,"Sodyum kan basıncını yükseltir, vücutta su tutulmasına neden olur ve böbrek fonksiyonunu hızla kötüleştirir",mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1388,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
433,İleri evre böbrek hastalarında günde 3 litre su içme tavsiyesi geçerli değildir ve fazla su dokularda birikip kalbe yük bindirir,önleme,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1409,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
434,Kabak ve salatalık gibi su oranı %90 üzerinde olan sebzeler vücuda ani su yüklemesi yapmadan güvenli hidrasyon sağlar,önleme,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1438,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
435,Bazı bitki çayları yüksek potasyum içerir veya ilaçlarla tehlikeli etkileşime girebilir,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1458,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
436,Üç yanlış sebzenin diyetten çıkarılıp doğru alternatiflerle değiştirilmesi sonucu hastanın potasyum seviyesi 6.2'den 5'e indi ve kreatinin 2.1'de sabitlendi,tedavi,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1229,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
437,GFR (glomerüler filtrasyon hızı) değeri böbrek hastalığının evresini ve gerekli diyet kısıtlamalarını belirleyen temel ölçüttür,tanı,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1562,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
438,"Glomerüler filtrasyon hızı (GFR) değeri, böbrek hastalığının evresini ve gereken diyet kısıtlamalarını belirleyen tek rakamdır.",tanı,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1565,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
439,Böbrekler kanındaki potasyum ve oksalat gibi atıkları temizlemekte zorlanır ve bu maddelerin birikmesi kalp krizinden şiddetli böbrek dokusu hasarına kadar ağır sonuçlar doğurur.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1651,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
440,"Kabak, kapya biber, lahana ve salatalık böbrek hastaları için düşük potasyumlu ve faydalı sebzelerdir.",önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1663,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
441,"Çiğ ıspanak, konsantre domates (salça), pazı ve pancar yüksek oksalat, potasyum veya nitrat içerdiği için böbrek hastaları için tehlikelidir.",önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1681,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
442,Sebzeleri bol suda kaynatıp suyunu dökmek potasyum oranını %70'e kadar azaltır.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1698,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
443,Hazır bulyonlar ve sosların içerdiği gizli sodyum böbrek hastaları için tuzaktır ve kaçınılmalıdır.,önleme,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1704,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
444,"Vaktinde alınmış küçük bir beslenme kararı, ileride yaşanacak ağır bir diyaliz sürecinin önüne geçebilir.",önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1736,v1,,,,veri_eksik,,,2026-08-13 09:57:33,superseded_v2,,,,,other,,
445,"Sebzelerin kaynatıldığı suyu içmek veya çorbalara katmak, böbrek yetmezliği olanlarda kanda tehlikeli düzeyde potasyum yükselmesine neden olur.",mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,8,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
446,Doğru pişirme yöntemleri sebzelerdeki potasyum oranını %70'e kadar düşürebilir.,önleme,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,28,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
447,Böbrek filtrasyon kapasitesi (GFR) düştüğünde domates gibi sebzeler bile kanda potasyum birikimine yol açarak zehir etkisi yaratabilir.,mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,21,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
448,Yanlış sebze seçimi böbrek hastalarında potasyum seviyelerini kalbi durduracak kadar yükseltebilir.,tanı,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,55,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
449,"Ispanak, domates veya pancar tüketimi böbrek hastalarında kreatinin değerlerini yükseltebilir.",tanı,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,60,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
450,"Sağlıklı bir böbrek dakikada ortalama 120 ml kanı süzerek temizler (glomerüler filtrasyon hızı, GFH).",mekanizma,low,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,122,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
451,"Hiperkalemi (yüksek potasyum) haftalarca belirti vermeden ilerleyebilir ve kritik seviyelerde kas güçsüzlüğü, kalp ritim bozukluğu ve ani kalp durmasına yol açabilir.",mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,148,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
452,Fosfor birikimi zamanla kan damarlarını ve kemikleri tahrip eder.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,164,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
453,Salatalarda bulunan bazı bitkisel bileşikler (oksalatlar) zayıflamış böbrekte birikerek mikroskobik kristaller oluşturur ve zamanla böbrek taşına dönüşür.,mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,171,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
454,62 yaşındaki bir hastada evre 3 kronik böbrek hastalığı teşhisi konmuştur.,tanı,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,252,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
455,Vaka örneğinde hastanın potasyum değeri 6.2 mmol/L'ye yükselmiştir (normal üst sınır 5.1 olarak belirtilmiştir).,tanı,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,269,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
456,Vaka örneğinde hastanın kreatinin seviyesi 6 ay içinde 1.8'den 2.3'e yükselmiştir.,tanı,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,278,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
457,"Hasarlı böbreklerde ıspanak, domates ve pancarın düzenli tüketimi kötü tahlil sonuçlarının doğrudan nedeni olmuştur.",tanı,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,286,v2,,,,veri_eksik,,,2026-08-13 10:44:17,superseded_v2.1,,,,,other,,
